num, ref
49572340, 20874
49572342, 20584
49572343, 20921
49572344, 9020
49572350, 8824
49572351, 3376
49572352, 6152
49572353, 9002
49572354, 9097
49572356, 9041
49572357, 6149
49572359, 20993
49572360, 9073
49572361, 6619
49572362, 3327
49572363, 15648
49572364, 15848
49572365, 15518
49572366, 6146
49572367, 6110
49572368, 20997
49572369, 6196
49572370, 2822
49572371, 6100
49572372, 4998
49572373, 4970
49572374, 8790
49572415, 281
49572423, 2991
49572450, 2979
49572458, 19747
49572477, 20026
49572567, 11695
49572568, 11660
49572572, 11011
49572574, 20658
49572575, 8779
49572587, 10639
49572593, 10642
49572597, 913
49572598, 715
49572603, 19568
49572604, 997
49572611, 195
49572629, 10645
49572642, 8994
49572647, 716
49572652, 10656
49572657, 93
49572670, 4514
49572715, 12195
49572716, 5315
49572717, 5357
49572721, 7943
49572722, 7983
49572723, 7980
49572725, 20199
49572726, 20217
49572730, 7951
49572733, 745
49572734, 7982
49572739, 7954
49572740, 242
49572744, 5398
49572746, 20204
49572748, 20650
49572750, 5327
49572751, 20210
49572752, 7950
49572753, 9041
49572754, 9056
49572756, 7944
49572759, 4126
49572760, 6510
49572763, 16102
49572766, 20216
49572767, 20851
49572770, 20205
49572771, 5392
49572772, 20209
49572781, 20201
49572788, 20211
49572789, 20212
49572792, 5891
49572795, 4188
49572796, 20203
49572802, 7953
49572803, 7984
49572807, 20206
49572809, 5811
49572812, 7985
49572814, 20202
49572816, 7986
49572817, 62
49572819, 7991
49572820, 5328
49572822, 7952
49572823, 5390
49572825, 7981
49572826, 20215
49572827, 5386
49572834, 7871
49572835, 13
49572842, 20213
49572845, 20200
49572847, 20082
49572848, 18717
49572849, 5223
49572850, 4679
49572851, 18711
49572852, 20836
49572853, 18738
49572854, 15484
49572856, 6512
49572858, 5251
49572860, 15483
49572862, 8046
49572863, 2337
49572867, 8905
49572872, 780
49572875, 3262
49572878, 9956
49572879, 9946
49572880, 20375
49572883, 9993
49572886, 8934
49572890, 5671
49572891, 8711
49572893, 9995
49572896, 5774
49572897, 16810
49572898, 16835
49572899, 12519
49572900, 16813
49572901, 16855
49572902, 16886
49572903, 20997
49572904, 15596
49572905, 5966
49572912, 9926
49572914, 7200
49572915, 6853
49572925, 6471
49572928, 6278
49572930, 6021
49572931, 6437
49572934, 5977
49572936, 5927
49572942, 6213
49572944, 6486
49572950, 6470
49572953, 6379
49572955, 12769
49572956, 6197
49572957, 19679
49572959, 11357
49572960, 6421
49572964, 10001
49572966, 6237
49572968, 18264
49572976, 6905
49572977, 6015
49572978, 6457
49572980, 6303
49572982, 7973
49572990, 18935
49572994, 12712
49572997, 6541
49572999, 16809
49573000, 6697
49573003, 6704
49573004, 7192
49573006, 6470
49573008, 3872
49573009, 12791
49573011, 6205
49573012, 8486
49573015, 10222
49573016, 19186
49573017, 8409
49573019, 10702
49573021, 3176
49573023, 105
49573028, 8485
49573029, 18507
49573033, 8926
49573034, 20490
49573037, 20475
49573071, 17103
49573072, 17195
49573075, 17196
49573127, 19747
49573174, 18289
49573201, 12933
49573396, 17622
49573399, 17678
49573400, 17715
49573469, 247
49573553, 18758
49573567, 18286
49573577, 17962
49573588, 17107
49573606, 17079
49573610, 17307
49573611, 17874
49573612, 17832
49573613, 17764
49573616, 17090
49573617, 17072
49573618, 17332
49573619, 17860
49573620, 18068
49573621, 17659
49573626, 17339
49573627, 17315
49573660, 13702
49573661, 10074
49573665, 19527
49573673, 19576
49573686, 19480
49573784, 12227
49573789, 13670
49573792, 19556
49573795, 19976
49573797, 19930
49573798, 19931
49573799, 19570
49573802, 19975
49573803, 19739
49573812, 14970
49573845, 13758
49573851, 13757
49573856, 13919
49574036, 19748
49574043, 11371
49574050, 11349
49574111, 11453
49574115, 13642
49574118, 10295
49574271, 18230
49575099, 17079
49575122, 15744
49575193, 15947
49575324, 17893
49575328, 19832
49575333, 19533
49575334, 19534
49575336, 19532
49575337, 19537
49575338, 17892
49575353, 18596
49575354, 18589
49575358, 10424
49575364, 19829
49575379, 10427
49575388, 15861
49575474, 11894
49575475, 11748
49575476, 11873
49575526, 16370
49575533, 13779
49575535, 18701
49575538, 14055
49575543, 13638
49575544, 14775
49575545, 13757
49575547, 14756
49575548, 18703
49575549, 15545
49575553, 15601
49575610, 11043
49575612, 10063
49575642, 15314
49575703, 17191
49575706, 16502
49575893, 6810
49575930, 13644
49575933, 13660
49575936, 13648
49575937, 13638
49575941, 13653
49575943, 13651
49575944, 13652
49575945, 13656
49576005, 16431
49576031, 13040
49576272, 17824
49576320, 17824
49576321, 17875
49576655, 17875
49576773, 19422
49576826, 11841
49576835, 14275
49576837, 18748
49576840, 14276
49576947, 17725
49577272, 16161
49577317, 18119
49577324, 18168
49577328, 18179
49577331, 18115
49577340, 18122
49577501, 19310
49577532, 17603
49577582, 15035
49577608, 11857
49577620, 11871
49577624, 11857
49577650, 11840
49577651, 17129
49577654, 11844
49577665, 11851
49577669, 11859
49577671, 15034
49577674, 11848
49577677, 17824
49577681, 11845
49577685, 11839
49577729, 18740
49577754, 19939
49577755, 19934
49577773, 19934
49577791, 18709
49577825, 18748
49577828, 18778
49578035, 17749
49578036, 17778
49578037, 19519
49578038, 19569
49578039, 17767
49578040, 17789
49578042, 19529
49578043, 19365
49578071, 16130
49578079, 16120
49578080, 16157
49578124, 19374
49578136, 18219
49578155, 18059
49578799, 10681
49579197, 14733
49579206, 10132
49579229, 10130
49579263, 14971
49579264, 19612
49579268, 14421
49579344, 18167
49579345, 19310
49579371, 17944
49579374, 19877
49579377, 18109
49579378, 19909
49579379, 18175
49579380, 18157
49579381, 18122
49579582, 18189
49579628, 18137
49579749, 11427
49579752, 11457
49579754, 11449
49579794, 2218
49579845, 10664
49579847, 19520
49579856, 18214
49579910, 19548
49579914, 18740
49579915, 18167
49579916, 2743
49579920, 19417
49579923, 18642
49579925, 18168
49579928, 11529
49579931, 14614
49579939, 18663
49579941, 18077
49579942, 18198
49579944, 13485
49579945, 13635
49579987, 20902
49580032, 19080
49580033, 19030
49580037, 19003
49580043, 19029
49580049, 19060
49580059, 18257
49580061, 11827
49580062, 11896
49580063, 16912
49580064, 11829
49580065, 16925
49580066, 11881
49580128, 13330
49580151, 12286
49580163, 14417
49580326, 19858
49580327, 19877
49580359, 12310
49580527, 12310
49580541, 10958
49580595, 19619
49580611, 10756
49580624, 14414
49580631, 12304
49580633, 12301
49580634, 12300
49580635, 12310
49580652, 12302
49580675, 17768
49580695, 17754
49580727, 10749
49580728, 10741
49580740, 14772
49580742, 13505
49580743, 13534
49580744, 13537
49580784, 12304
49580795, 12057
49580815, 12094
49580889, 20255
49580897, 20615
49580900, 20099
49580924, 20090
49580925, 20037
49580933, 13731
49580950, 11653
49581001, 10501
49581005, 14774
49581025, 14867
49581043, 13534
49581125, 10212
49581129, 21
49581155, 18740
49581176, 18642
49581177, 18637
49581178, 18650
49581179, 18643
49581180, 18634
49581181, 18663
49581182, 12094
49581239, 13442
49581240, 13442
49581241, 13442
49581242, 13442
49581243, 13442
49581244, 13442
49581245, 13442
49581246, 13442
49581247, 13442
49581248, 13442
49581249, 18674
49581250, 18651
49581252, 18640
49581312, 12312
49581428, 12844
49581460, 10747
49581469, 10740
49581478, 14784
49581480, 11966
49581482, 12853
49581490, 19520
49581518, 19623
49581519, 19528
49581520, 19548
49581553, 13927
49581608, 10876
49581609, 14410
49581628, 12389
49581632, 12381
49581634, 12338
49581660, 12254
49581663, 12235
49581665, 12174
49581667, 12230
49581669, 12240
49581673, 12224
49581675, 12243
49581883, 12136
49581952, 15543
49582061, 13540
49582084, 13534
49582093, 11590
49582108, 12487
49582122, 10610
49582687, 14255
49582728, 15981
49582747, 12550
49582751, 12547
49582752, 12524
49582766, 12550
49582769, 12547
49582772, 12524
49582778, 13800
49582789, 18863
49582802, 18863
49582804, 16635
49582985, 19021
49582989, 10502
49583039, 10274
49583040, 17975
49583042, 10212
49583045, 12251
49583053, 10627
49583062, 11567
49583083, 13020
49583109, 10274
49583138, 11590
49583162, 17601
49583163, 13431
49583169, 13250
49583182, 16311
49583184, 8748
49583195, 17530
49583251, 10732
49583272, 10041
49583279, 10042
49583473, 19240
49583488, 19093
49583502, 18960
49583518, 12181
49583519, 10212
49583521, 10180
49583524, 11239
49583535, 936
49583537, 12929
49583538, 12929
49583539, 12929
49583540, 12929
49583541, 12929
49583546, 17601
49583579, 12025
49583582, 10184
49583616, 16695
49583626, 16310
49583756, 17928
49583785, 14958
49583811, 16608
49583812, 16603
49583886, 12348
49584007, 14225
49584016, 13540
49584079, 13927
49584083, 12703
49585103, 12878
49585105, 19867
49585156, 13430
49585183, 13236
49585189, 12208
49585194, 16310
49585197, 17989
49585198, 17247
49585199, 12387
49585201, 12477
49585202, 13162
49585203, 12929
49585206, 18480
49585209, 19717
49585215, 18432
49585223, 12130
49585225, 17989
49585226, 18422
49585230, 17601
49585256, 10225
49585268, 16279
49585278, 17994
49585280, 10547
49585281, 10729
49585283, 16459
49585287, 16328
49585288, 16330
49585289, 16317
49585325, 18480
49585353, 16310
49585356, 19838
49585358, 16456
49585361, 16371
49585363, 16329
49585368, 3102
49585370, 16311
49585374, 17489
49585375, 16312
49585377, 17477
49585383, 10637
49585388, 19867
49585390, 16350
49585391, 16457
49585397, 18484
49585558, 11651
49585563, 17994
49585570, 18828
49585575, 18599
49585576, 18397
49585578, 18434
49585579, 16524
49585581, 16524
49585588, 18432
49585600, 19270
49585606, 18189
49585616, 65
49585628, 10536
49585630, 18159
49585646, 13774
49585653, 13534
49585655, 19229
49585656, 11408
49585657, 18435
49585662, 18458
49585664, 18139
49585668, 14296
49585673, 12080
49585677, 12075
49585684, 12081
49585707, 11977
49585709, 12046
49585722, 11984
49585745, 16328
49585819, 18381
49585854, 16612
49585871, 12844
49585895, 18828
49585912, 18980
49585913, 11978
49585914, 12857
49585918, 12859
49585920, 18673
49585921, 12853
49585922, 10660
49585927, 12026
49585931, 11651
49585935, 11681
49585963, 15011
49585964, 15301
49585965, 13965
49586048, 11050
49586119, 13164
49586161, 18220
49586175, 11966
49586176, 11961
49586177, 13706
49586178, 15189
49586179, 17727
49586181, 11057
49586182, 19623
49586183, 19623
49586184, 19738
49586185, 14410
49586187, 11217
49586188, 19622
49586189, 19622
49586190, 11239
49586191, 19701
49586237, 18428
49586249, 12301
49586251, 10623
49586258, 11988
49586302, 14838
49586309, 18599
49586313, 14864
49586314, 15045
49586319, 20
49586320, 11042
49586324, 14867
49586327, 719
49586329, 14774
49586337, 14898
49586338, 18205
49586340, 41
49586343, 11059
49586344, 11057
49586345, 14860
49586347, 705
49586352, 14854
49586353, 14769
49586357, 14784
49586372, 3338
49586375, 19804
49586376, 20977
49586395, 14004
49586398, 14670
49586408, 14615
49586411, 14219
49586415, 8842
49586439, 19097
49586444, 14639
49586449, 18947
49586465, 14679
49586499, 3316
49586501, 17233
49586510, 3339
49586538, 12021
49586543, 17007
49586547, 16609
49586548, 19740
49586552, 6756
49586555, 18437
49586731, 2007
49586732, 2047
49586743, 19622
49586765, 12003
49586818, 14682
49586819, 14679
49586821, 14639
49586822, 14649
49586921, 14642
49586926, 14616
49586929, 16508
49586931, 11987
49586937, 12768
49586938, 12770
49586939, 12771
49586945, 19347
49586964, 14656
49587022, 15262
49587024, 18309
49587025, 15257
49587033, 16604
49587045, 16697
49587047, 15241
49587050, 19219
49587056, 19067
49587070, 14215
49587074, 16641
49587106, 17007
49587114, 11369
49587115, 17061
49587139, 16609
49587144, 16607
49587151, 16633
49587152, 16253
49587172, 15
49587179, 19740
49587181, 21
49587186, 16
49587205, 19566
49587217, 2346
49587229, 12089
49587234, 15241
49587314, 18832
49587315, 19357
49587316, 19487
49587345, 12732
49587347, 472
49587359, 19566
49587360, 12078
49587364, 536
49587375, 726
49587393, 15328
49587394, 830
49587400, 19150
49587404, 645
49587406, 727
49587421, 1747
49587423, 877
49587429, 748
49587438, 753
49587444, 805
49587445, 1978
49587450, 803
49587452, 703
49587453, 725
49587454, 699
49587455, 674
49587456, 804
49587459, 855
49587460, 865
49587461, 752
49587463, 19144
49587465, 934
49587467, 700
49587559, 15087
49587568, 12631
49587579, 1908
49587744, 3346
49587749, 3347
49587871, 14237
49587872, 11931
49587915, 18503
49587926, 12874
49587987, 17050
49588025, 12719
49588155, 4009
49588156, 14528
49588157, 17180
49588166, 17166
49588167, 17170
49588182, 17180
49588183, 17165
49588201, 17121
49588202, 17122
49588204, 17266
49588205, 17161
49588244, 3606
49588251, 2845
49588416, 2563
49588435, 17121
49588482, 17065
49588487, 10232
49588496, 17073
49588515, 12967
49588536, 10220
49588538, 20002
49588541, 20003
49588544, 10237
49588588, 12567
49588589, 17040
49588599, 18319
49588600, 17170
49588603, 7917
49588627, 17180
49588630, 18449
49588645, 10082
49588662, 17121
49588663, 17122
49588672, 10114
49588722, 16607
49588751, 10352
49588770, 16621
49588772, 10649
49588776, 14609
49588778, 17074
49588779, 17267
49588782, 3347
49588785, 11733
49588790, 3334
49588793, 469
49588802, 11973
49588813, 3059
49588814, 14639
49588815, 14647
49588816, 11986
49588817, 14616
49588818, 14622
49588822, 17065
49588823, 13227
49588825, 14642
49588826, 12646
49588827, 14619
49588828, 13209
49588829, 13289
49588831, 15979
49588832, 12203
49588836, 16604
49588842, 17122
49588843, 16866
49588848, 14634
49588863, 3763
49588865, 19288
49588901, 16621
49588932, 17427
49588946, 15211
49588948, 19269
49588951, 15958
49588970, 11563
49589001, 12576
49589002, 12567
49589035, 16621
49589046, 17121
49589074, 17180
49589075, 12236
49589077, 12629
49589080, 15979
49589099, 12617
49589115, 2866
49589122, 17416
49589129, 17165
49589130, 2362
49589138, 2750
49589151, 15080
49589180, 2844
49589182, 2828
49589183, 7917
49589184, 17074
49589190, 17165
49589191, 13227
49589193, 468
49589195, 17158
49589212, 12564
49589227, 17121
49589228, 16640
49589235, 11302
49589238, 11662
49589239, 11668
49589240, 469
49589245, 14527
49589248, 13068
49589262, 1729
49589264, 13067
49589265, 17044
49589267, 17074
49589268, 12369
49589270, 12379
49589277, 12629
49589278, 17050
49589279, 17062
49589280, 12624
49589284, 17073
49589291, 17040
49589293, 3733
49589296, 11701
49589304, 16866
49589312, 11701
49589326, 3784
49589327, 11733
49589331, 17004
49589334, 16867
49589336, 18048
49589337, 13068
49589340, 13067
49589355, 18670
49589378, 2359
49589382, 20025
49589385, 12203
49589415, 12299
49589416, 12507
49589475, 11668
49589477, 18475
49589482, 15958
49589486, 11315
49589493, 17004
49589495, 17165
49589501, 15346
49589505, 11736
49589506, 17649
49589515, 18319
49589517, 17647
49589529, 7917
49589542, 12567
49589543, 12564
49589544, 12565
49589550, 17004
49589551, 16927
49589552, 16986
49589556, 12874
49589565, 2579
49589569, 19267
49589571, 17180
49589575, 15212
49589582, 17044
49589591, 11461
49589594, 19264
49589600, 12770
49589602, 15427
49589606, 12216
49589610, 11614
49589611, 11615
49589614, 16525
49589615, 12207
49589621, 19276
49589627, 19279
49589631, 12640
49589638, 12649
49589646, 16672
49589660, 11563
49589668, 19269
49589693, 12629
49589694, 12650
49589695, 12670
49589696, 12879
49589697, 12564
49589748, 12567
49589749, 12631
49589750, 12768
49589751, 12560
49589752, 12624
49589753, 12771
49589754, 12646
49589755, 12749
49589756, 12788
49589757, 12729
49589759, 12630
49589762, 16036
49589765, 3733
49589766, 12236
49589769, 12657
49589770, 12565
49589771, 12748
49589773, 12939
49589774, 16465
49589775, 12576
49589776, 12644
49589777, 0
49589793, 10015
49589794, 10082
49589977, 1368
49589986, 14526
49590042, 15347
49590259, 17161
49590302, 3057
49590351, 18659
49590406, 15087
49590422, 10039
49590497, 10097
49590498, 15080
49590640, 11316
49590650, 18659
49590651, 19276
49590804, 18841
49590875, 10027
49591030, 14526
49591032, 14527
49591033, 14566
49591035, 14528
49591036, 3606
49591039, 12118
49591041, 17841
49591048, 12203
49591060, 11339
49591061, 16036
49591062, 16621
49591064, 14727
49591066, 12278
49591067, 12299
49591099, 15212
49591100, 17122
49591130, 16460
49591135, 14537
49591137, 14526
49591143, 19048
49591176, 14256
49591184, 16466
49591189, 472
49591196, 16241
49591208, 10577
49591233, 1918
49591237, 11315
49591238, 11316
49591320, 1345
49591322, 12298
49591422, 10333
49591563, 11492
49591636, 12282
49591682, 11302
49591836, 12460
49591847, 16465
49591945, 478
49592011, 14526
49592044, 14539
49592046, 14575
49592056, 15449
49592059, 12282
49592060, 18370
49592061, 11574
49592062, 18362
49593095, 65
49593102, 14539
49593119, 10114
49593128, 18436
49593129, 35
49593269, 1342
49593274, 14528
49593275, 14539
49593279, 14527
49593281, 1590
49593284, 11442
49593289, 14538
49593298, 14727
49593318, 11984
49593322, 12604
49593323, 12703
49593339, 12630
49593346, 11733
49593415, 15328
49593449, 15080
49593450, 15044
49593451, 15318
49593452, 11111
49593453, 15979
49593457, 12565
49593461, 11350
49593464, 16672
49593491, 16466
49593493, 12379
49593494, 16460
49593495, 16460
49593496, 16466
49593497, 3048
49593498, 13166
49593499, 14617
49593500, 11735
49593501, 16525
49593503, 16621
49593504, 16465
49593506, 19264
49593509, 15978
49593512, 12460
49593515, 18336
49593517, 14526
49593518, 14538
49593520, 18475
49593521, 12342
49593525, 17121
49593532, 16241
49593533, 19264
49593535, 12329
49593538, 12312
49593540, 3476
49593547, 16621
49593549, 10325
49593551, 14727
49593554, 14237
49593555, 17649
49593558, 11339
49593559, 17647
49593560, 19288
49593572, 11714
49593574, 2373
49593575, 17647
49593577, 1667
49593579, 17074
49593580, 20698
49593586, 17008
49593587, 15245
49593588, 10039
49593589, 17170
49593590, 11767
49593595, 16621
49593598, 10221
49593601, 12119
49593602, 12298
49593603, 16525
49593604, 2828
49594657, 12278
49594658, 16862
49594659, 11883
49594660, 1115
49594661, 11798
49594663, 12649
49594664, 1721
49594665, 12640
49594666, 12013
49594668, 2558
49594669, 1727
49594673, 16
49594675, 1345
49594679, 11733
49594681, 15427
49594684, 12199
49594686, 14656
49594687, 10082
49594688, 2563
49594690, 17007
49594694, 3069
49594696, 1116
49594697, 2178
49594699, 14609
49594706, 36
49594709, 14902
49594711, 2647
49594713, 1729
49594714, 18359
49594715, 1843
49594717, 1401
49594718, 3085
49594719, 1908
49594720, 16673
49594721, 17166
49594724, 12460
49594725, 12272
49594726, 1375
49594728, 10333
49594729, 7917
49594732, 17044
49594733, 12257
49594734, 12734
49594737, 10232
49594738, 2348
49594739, 2100
49594741, 2177
49594742, 18436
49594743, 14527
49594746, 10362
49594749, 3085
49594751, 1558
49594752, 10027
49594755, 1443
49594756, 14539
49594757, 12110
49594758, 3049
49594759, 15241
49594760, 1909
49594761, 10352
49594764, 1700
49594767, 3411
49594768, 10382
49594769, 2135
49594771, 3347
49594772, 10220
49594773, 18475
49594774, 1661
49594776, 15017
49594778, 1532
49594779, 10628
49594780, 12287
49594784, 19224
49594785, 12199
49594786, 17086
49594787, 12631
49594788, 12624
49594789, 10379
49594790, 10376
49594792, 12003
49594793, 11885
49594794, 12732
49594795, 3057
49594796, 3420
49594797, 12629
49594799, 19259
49594801, 2568
49594803, 2562
49594805, 17005
49594808, 1590
49594809, 12650
49594810, 12237
49594811, 10316
49594815, 2668
49594816, 17368
49594817, 12369
49594818, 12015
49594819, 1466
49594820, 10049
49594821, 14727
49594822, 15255
49594824, 17004
49594825, 12236
49594826, 19128
49594827, 16861
49594828, 3285
49594829, 3475
49594830, 19259
49594831, 15219
49594832, 12507
49594834, 1167
49594838, 2750
49594839, 17376
49594840, 3432
49594843, 11705
49594845, 12670
49594847, 19350
49594848, 3461
49594849, 17050
49594850, 16927
49594852, 17368
49594853, 3059
49594854, 1376
49594855, 11614
49594856, 3334
49594857, 17062
49594858, 13445
49594859, 11369
49594861, 19049
49594867, 14539
49594868, 18569
49594869, 967
49594871, 12617
49594873, 4319
49594874, 19108
49594875, 3671
49594877, 16253
49594878, 10097
49594879, 10279
49594880, 2661
49594881, 1637
49594882, 1656
49594883, 12247
49594884, 2679
49594886, 16672
49594888, 1402
49594889, 18359
49594891, 16849
49594892, 17267
49594893, 14616
49594896, 3287
49594898, 18677
49594901, 5267
49594903, 2866
49594904, 12564
49594908, 19267
49594909, 15217
49594911, 15262
49594913, 17061
49594914, 11752
49594915, 12379
49594917, 2184
49594919, 3787
49594920, 1747
49594921, 1341
49594922, 10584
49594923, 1869
49594925, 1089
49594926, 14575
49594927, 14575
49594928, 12967
49594929, 14575
49594930, 12195
49594931, 2148
49594933, 3448
49594936, 19059
49594937, 2850
49594938, 14538
49594939, 19258
49594942, 18817
49594943, 2007
49594945, 12567
49594946, 3674
49594947, 2074
49594949, 1403
49594950, 11735
49594951, 3148
49594952, 3296
49594953, 17065
49594955, 2058
49594956, 1366
49594958, 10237
49594959, 19260
49594960, 2565
49594962, 3316
49594963, 1905
49594964, 17180
49594965, 17233
49594966, 4648
49594967, 19097
49594969, 14538
49594970, 17165
49594972, 10505
49594973, 2835
49594974, 12631
49594977, 3427
49594978, 17073
49594979, 3588
49594980, 12238
49594982, 17051
49594984, 11720
49594985, 3082
49594986, 1505
49594988, 16255
49594989, 12266
49594990, 1378
49594991, 10446
49594992, 18812
49594993, 3048
49594994, 3476
49594996, 10577
49594997, 10363
49594998, 1557
49595000, 14537
49595002, 18475
49595003, 11445
49595004, 14257
49595005, 3375
49595007, 3784
49595008, 12624
49595010, 1978
49595011, 2639
49595013, 12646
49595015, 16986
49595016, 2845
49595017, 17158
49595018, 14566
49595021, 17177
49595022, 2844
49595023, 11736
49595025, 14537
49595028, 2052
49595029, 12749
49595030, 14257
49595031, 14619
49595032, 2346
49595033, 3606
49595034, 12216
49595037, 3367
49595040, 11762
49595041, 1909
49595042, 3724
49595044, 18332
49595046, 13209
49595047, 12561
49595048, 10114
49595051, 16069
49595052, 3017
49595053, 2849
49595054, 12017
49595056, 11732
49595058, 1870
49595060, 19214
49595061, 19269
49595062, 1791
49595064, 1687
49595065, 1194
49595067, 12656
49595068, 12730
49595069, 12018
49595070, 3290
49595071, 15747
49595072, 19048
49595073, 1323
49595075, 15087
49595076, 12630
49595077, 17006
49595078, 3505
49595079, 15224
49595080, 1368
49595081, 18370
49595082, 12018
49595084, 11450
49595085, 16460
49595087, 19129
49595088, 10278
49595092, 10350
49595093, 11663
49595095, 10203
49595096, 11298
49595099, 17628
49595107, 16460
49595119, 2564
49595121, 17165
49595125, 17040
49595126, 12657
49595127, 14256
49595128, 2374
49595129, 2048
49595130, 1840
49595131, 15457
49595132, 16250
49595134, 16258
49595135, 12565
49595137, 15212
49595138, 2577
49595139, 2047
49595141, 17122
49595142, 12719
49595143, 2564
49595144, 12118
49595145, 19168
49595146, 3018
49595147, 14617
49595149, 17840
49595153, 3463
49595155, 1901
49595156, 18362
49595157, 12106
49595158, 3409
49595159, 11662
49595160, 12638
49595161, 1688
49595162, 2863
49595165, 16884
49595168, 12676
49595169, 706
49595170, 14256
49595171, 10277
49595173, 1740
49595175, 1245
49595176, 18841
49595178, 2841
49595179, 19067
49595180, 12939
49595181, 18832
49595182, 14617
49595183, 12576
49595184, 14237
49595185, 1636
49595186, 960
49595187, 10297
49595188, 1409
49595189, 10327
49595190, 2566
49595191, 816
49595192, 15211
49595194, 1719
49595196, 17266
49595198, 10224
49595201, 15246
49595203, 17161
49595204, 19147
49595205, 11701
49595206, 1369
49595207, 10323
49595208, 1350
49595209, 1349
49595210, 1610
49595211, 935
49595212, 3339
49595213, 959
49595214, 831
49595216, 829
49595217, 1219
49595218, 1609
49595219, 10366
49595220, 0
49595227, 17347
49595228, 16241
49595231, 16258
49595234, 16525
49595243, 12118
49595248, 3333
49595249, 3837
49595262, 12677
49595263, 12236
49595264, 10333
49595265, 3363
49595267, 10220
49595273, 12015
49595274, 16867
49595275, 16839
49595276, 12677
49595280, 36
49595281, 15087
49595282, 17006
49595294, 19289
49595296, 11986
49595298, 12768
49595327, 4009
49595348, 3409
49595364, 19224
49595369, 18817
49595370, 18812
49595371, 18832
49595372, 18852
49595395, 10174
49595396, 19289
49595403, 16253
49595408, 71
49595409, 11450
49595430, 11485
49595435, 14622
49595436, 14634
49595447, 16863
49595451, 19740
49595452, 19219
49595453, 11662
49595455, 3107
49595456, 17161
49595457, 15
49595458, 4480
49595459, 15087
49595460, 12770
49595461, 12732
49595463, 16113
49595464, 18670
49595475, 18852
49595476, 17347
49595477, 19439
49595478, 18841
49595480, 14566
49595482, 10203
49595483, 10316
49595486, 17086
49595487, 1343
49595488, 16525
49595489, 10584
49595490, 12248
49595491, 12730
49595492, 12734
49595493, 12733
49595494, 10869
49595495, 12646
49595496, 17122
49595497, 15080
49595498, 12732
49595499, 16258
49595500, 17180
49595502, 12676
49595503, 16525
49595505, 357
49595511, 16697
49595512, 18475
49595513, 17004
49595515, 17841
49595516, 10329
49595517, 10328
49595518, 10327
49595519, 10326
49595520, 19214
49595521, 14743
49595523, 15228
49595525, 14917
49595526, 15212
49595527, 16222
49595529, 14537
49595531, 18842
49595539, 15229
49595541, 15248
49595546, 12565
49595556, 12730
49595559, 16866
49595560, 17841
49595561, 11862
49595562, 3420
49595563, 3478
49595564, 3432
49595565, 16621
49595566, 3425
49595567, 3427
49595568, 3438
49595570, 3875
49595571, 2835
49595572, 2850
49595574, 12259
49595577, 17170
49595578, 16466
49595579, 16465
49595580, 11885
49595581, 11693
49595588, 12017
49595591, 18475
49595592, 11872
49595594, 14916
49595595, 18812
49595596, 10505
49595600, 13289
49595601, 18677
49595603, 11574
49595604, 1409
49595605, 1590
49595606, 11316
49595607, 17347
49595609, 3287
49595610, 3285
49595611, 3286
49595612, 12732
49595613, 10015
49595614, 11492
49595615, 11562
49595617, 17628
49595618, 15427
49595619, 17180
49595620, 12733
49595621, 17368
49595625, 12733
49595626, 18670
49595630, 10577
49595632, 18817
49595658, 11442
49595659, 11510
49595660, 11315
49595663, 16672
49595664, 11443
49595671, 15978
49595672, 17073
49595674, 12560
49595675, 4648
49595676, 11303
49595677, 11461
49595678, 11445
49595679, 15979
49595680, 10114
49595681, 17451
49595682, 11289
49595683, 15979
49595686, 12730
49595687, 11313
49595688, 11563
49595689, 11353
49595690, 13429
49595691, 15457
49595711, 14609
49595713, 14679
49595714, 14684
49595722, 3004
49595769, 12460
49595772, 11557
49595773, 18436
49595776, 12771
49595777, 2838
49595778, 2750
49595779, 2643
49595780, 10323
49595781, 5376
49595782, 3875
49595784, 4648
49595785, 18841
49595786, 19049
49595789, 10757
49595790, 15307
49595801, 20002
49595802, 12939
49595806, 17368
49595807, 10114
49595814, 442
49595817, 16241
49595818, 14622
49595819, 14619
49595820, 14616
49595821, 14617
49595822, 14743
49595823, 15318
49595835, 14727
49595841, 3588
49595842, 19129
49595844, 14918
49595848, 19150
49595853, 16460
49595855, 10506
49595868, 16673
49595871, 13289
49595883, 3875
49595888, 10506
49595892, 15048
49595901, 12729
49595905, 11883
49595912, 12734
49595913, 1175
49595914, 1311
49595922, 478
49595923, 11442
49595924, 17685
49595925, 19380
49595926, 10323
49595929, 17232
49595932, 1317
49595933, 17233
49595937, 15080
49595939, 18436
49595942, 11975
49595943, 12730
49595945, 3460
49595950, 1332
49595960, 16514
49595964, 11443
49595965, 14679
49595966, 19049
49595967, 3434
49595968, 12274
49595969, 12259
49595970, 14566
49595971, 14575
49595972, 14526
49595973, 14257
49595974, 14537
49595975, 19017
49595976, 18841
49595977, 12576
49595979, 34
49595982, 3055
49595984, 6438
49595987, 16839
49595991, 706
49595992, 1918
49595993, 737
49595994, 877
49595997, 15228
49596005, 16460
49596006, 17170
49596007, 17166
49596009, 11353
49596012, 12788
49596013, 85
49596014, 65
49596021, 19097
49596032, 10316
49596042, 17266
49596043, 16839
49596044, 16839
49596045, 16861
49596046, 16849
49596047, 16862
49596048, 16863
49596049, 12771
49596081, 17040
